id,audio_path,transcript,accuracy_5scale,rejected_label,label_num,rejected_label_num,dpo_weight
22420146,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420146.WAV,THE SPRING MARKET IS STRONG,Excellent,Good,5,4,1.5
22420164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420164.WAV,SURE IT COULD HAPPEN TO ANYONE,Excellent,Good,5,4,1.5
22420168,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420168.WAV,IT'S NICE TO GET BACK INTO IT AGAIN,Excellent,Good,5,4,1.5
22420172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420172.WAV,BLUE WAS READY TO GO,Excellent,Good,5,4,1.5
22420273,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420273.WAV,HOW ARE YOU GETTING ON WITH YOUR BIKE,Excellent,Good,5,4,1.5
22420288,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420288.WAV,WE HAVE TO MAKE A STAND NOW,Excellent,Good,5,4,1.5
22420292,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420292.WAV,MY HOME IS IN THE STARS,Excellent,Good,5,4,1.5
22420306,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420306.WAV,IT IS MY LOVE THAT IS BOLD,Excellent,Good,5,4,1.5
22420342,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420342.WAV,WAS HE NOT HAPPY TOO,Excellent,Good,5,4,1.5
22420346,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420346.WAV,WE NEITHER OF US KNOW MUCH ABOUT IT,Excellent,Good,5,4,1.5
22420348,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420348.WAV,THERE WAS ALWAYS A DAY WHEN SHE CALLED TIME,Excellent,Good,5,4,1.5
22420362,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2242/022420362.WAV,THEY BOTH LAUGHED AND FOR A LONG TIME,Excellent,Good,5,4,1.5
22440038,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440038.WAV,INSURANCE IS A MAJOR CONSIDERATION IN MOVING,Good,Excellent,4,5,1.5
22440039,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440039.WAV,HE KNOWS BETTER THAN TO TELL ME ABOUT THOSE THINGS,Good,Excellent,4,5,1.5
22440062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440062.WAV,AFTER THAT COMES THE UNITED STATES AND THE WORLD,Good,Average,4,3,1.5
22440073,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440073.WAV,THE DANGERS OF HANGING OUT IN PUBLIC PLACES,Good,Average,4,3,1.5
22440126,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440126.WAV,SO YOU SHOULD BE FINE,Excellent,Good,5,4,1.5
22440134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440134.WAV,THEY HAVE HAD THEIR CHANCE FOR MONTHS,Good,Excellent,4,5,1.5
22440139,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440139.WAV,POP IT ON THE LIST,Excellent,Good,5,4,1.5
22440144,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440144.WAV,SO YOU KNOW THE USUAL,Good,Average,4,3,1.5
22440165,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440165.WAV,SEEING YOU LIKE THIS IS NOT PRETTY,Good,Excellent,4,5,1.5
22440180,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440180.WAV,NOTHING BETTER THAN A DAY AT THE BEACH,Good,Excellent,4,5,1.5
22440189,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440189.WAV,IT'S UP TO YOU TO MAKE SURE THEY NEVER FORGET,Good,Excellent,4,5,1.5
22440215,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440215.WAV,YOU WILL BE THERE IN SPIRIT,Good,Average,4,3,1.5
22440277,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440277.WAV,PLEASE KEEP IN TOUCH WITH ME,Excellent,Good,5,4,1.5
22440286,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440286.WAV,WHAT'S THE BEST WAY TO GET A HOLD OF YOU,Good,Excellent,4,5,1.5
22440312,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440312.WAV,IT'S AS STEADY AS A ROCK,Good,Average,4,3,1.5
22440337,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440337.WAV,WHEN SHE LOOKED UP SHE BEAMED,Good,Excellent,4,5,1.5
22440340,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440340.WAV,THE TRAIL THOUGH WOULD BE EXTENSIVE,Good,Average,4,3,1.5
22440352,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440352.WAV,A THOUSAND YEARS AGO IT SEEMED,Good,Excellent,4,5,1.5
22440361,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440361.WAV,BUT ONLY IF SHE COULD HANDLE THE HEAT,Good,Average,4,3,1.5
22440362,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2244/022440362.WAV,AS IF SHE WANTED HIM TO LEAVE,Good,Average,4,3,1.5
22510066,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510066.WAV,BUT WE WOULD ASK MORE OF YOU,Good,Average,4,3,1.5
22510069,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510069.WAV,THAT'S WHY IT IS SO DIFFICULT,Good,Average,4,3,1.5
22510089,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510089.WAV,BUT WE ARE NOT RESPONSIBLE FOR THIS,Good,Average,4,3,1.5
22510093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510093.WAV,WE MIGHT GET BEAT AND WE MIGHT WIN,Good,Excellent,4,5,1.5
22510095,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510095.WAV,THEY ALL LIVED IN THE SAME STREET,Good,Average,4,3,1.5
22510122,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510122.WAV,YOU KNOW THIS COULD BE TRUE,Good,Average,4,3,1.5
22510152,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510152.WAV,TAG A FRIEND YOU WISH YOU WERE HERE WITH,Good,Average,4,3,1.5
22510166,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510166.WAV,FASHION IS IN A TERRIBLE STATE,Good,Average,4,3,1.5
22510190,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510190.WAV,IT'S A BIT OF A FEAR FOR ME THAT,Good,Average,4,3,1.5
22510211,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510211.WAV,HOW ABOUT THIS FOR A CHANGE,Excellent,Good,5,4,1.5
22510230,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510230.WAV,THAT WAY PEOPLE WOULD LOVE TO SEE IT LIVE,Good,Average,4,3,1.5
22510237,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510237.WAV,I THINK WE SHOULD GET HIM ON THE SHOW,Excellent,Good,5,4,1.5
22510255,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510255.WAV,I MAY STILL BE TIRED,Excellent,Good,5,4,1.5
22510266,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510266.WAV,VIDEO ABOUT THE NEW LOCATION,Excellent,Good,5,4,1.5
22510276,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510276.WAV,REMEMBER THAT WE ARE ALL EQUAL,Excellent,Good,5,4,1.5
22510291,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510291.WAV,MATCH OF THE YEAR SO FAR,Excellent,Good,5,4,1.5
22510300,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510300.WAV,I THINK IT IS TIME,Excellent,Good,5,4,1.5
22510320,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510320.WAV,KEEPING MY HAND IN MY POCKET,Excellent,Good,5,4,1.5
22510323,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510323.WAV,SHE WANTS TO GET CAUGHT,Excellent,Good,5,4,1.5
22510368,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2251/022510368.WAV,BUT HOW MANY WILL NEVER SEE IT,Good,Average,4,3,1.5
22820020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820020.WAV,THE MAN YOU ARE TALKING ABOUT HAD A BROWN JACKET,Good,Average,4,3,1.5
22820021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820021.WAV,SOME WORKERS WERE BACK ON THE JOB,Good,Excellent,4,5,1.5
22820026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820026.WAV,THEY WOULD NOT STAND FOR IT,Good,Average,4,3,1.5
22820042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820042.WAV,SOMEBODY WHO CAN HIT HOME RUNS AND DRIVE IN RUNS,Good,Excellent,4,5,1.5
22820062,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820062.WAV,HE PROBABLY IS THE MOST TALENTED IN THE SECONDARY,Good,Average,4,3,1.5
22820072,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820072.WAV,IF THERE WERE GAMES WE WOULD BENEFIT FROM THEM,Good,Average,4,3,1.5
22820079,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820079.WAV,I WAS WATCHING BACK AND FIRTH BACK AND FIRTH,Good,Excellent,4,5,1.5
22820106,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820106.WAV,MANY OF THE TROOPS WERE BADLY BURNED,Good,Excellent,4,5,1.5
22820107,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820107.WAV,I JUST WANTED TO PLAY STEADY,Good,Average,4,3,1.5
22820121,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820121.WAV,ANIMAL KINGDOM DAY AND NIGHT,Good,Excellent,4,5,1.5
22820134,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820134.WAV,WHAT A GREAT SUNDAY MORNING,Good,Average,4,3,1.5
22820142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820142.WAV,THEY HAD A GOOD SEASON,Excellent,Good,5,4,1.5
22820155,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820155.WAV,QUICK CHANGE HOW DO YOU DO IT,Good,Excellent,4,5,1.5
22820191,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820191.WAV,GOING TO TRY AND MAKE IT,Excellent,Good,5,4,1.5
22820197,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820197.WAV,FIRST GAME DAY OF THE YEAR,Good,Average,4,3,1.5
22820281,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820281.WAV,WE ARE IN THE BACK,Excellent,Good,5,4,1.5
22820291,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820291.WAV,I READ A LOT OF FICTION,Excellent,Good,5,4,1.5
22820293,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820293.WAV,EDGE OF TOMORROW IS GOOD TIME,Good,Average,4,3,1.5
22820317,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820317.WAV,WE CAN TALK ABOUT THIS LATER,Good,Excellent,4,5,1.5
22820357,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2282/022820357.WAV,HERE'S THE GREAT MAN HIMSELF,Good,Excellent,4,5,1.5
23800015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800015.WAV,I AM SO SORRY TO ALL OF YOU,Good,Average,4,3,1.5
23800042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800042.WAV,THE OTHERS WERE TREATED IN THE EMERGENCY ROOM,Good,Excellent,4,5,1.5
23800056,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800056.WAV,HE MAY HAVE ALREADY STARTED,Good,Average,4,3,1.5
23800093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800093.WAV,THAT'S A GOOD WAY TO APPROACH IT I THINK,Good,Excellent,4,5,1.5
23800114,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800114.WAV,HE SHOULD HAVE LET THE ORGANIZATION AND THE MANAGER KNOW,Good,Average,4,3,1.5
23800124,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800124.WAV,WE HAVE TO LET THEM KNOW THEY ARE SPECIAL,Good,Excellent,4,5,1.5
23800160,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800160.WAV,GOING TO ANY OTHER GAMES,Excellent,Good,5,4,1.5
23800186,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800186.WAV,I MADE IT TO THE FINALE,Excellent,Good,5,4,1.5
23800242,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800242.WAV,CERTAINLY YOU CAN BE MORE SPECIFIC,Good,Excellent,4,5,1.5
23800260,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800260.WAV,HOW MUCH TIME DO YOU SPEND DOING,Good,Average,4,3,1.5
23800277,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800277.WAV,BUT NO NEED FOR THAT NOW,Excellent,Good,5,4,1.5
23800278,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800278.WAV,I WAS ABLE TO DEFEND AGAINST IT SUCCESSFULLY,Good,Excellent,4,5,1.5
23800280,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800280.WAV,HOPE SHE HAD A GOOD DAY MATE,Good,Average,4,3,1.5
23800298,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800298.WAV,PLANTS GROW TO THE SIZE OF THE POT,Good,Average,4,3,1.5
23800326,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800326.WAV,THAT KID HAD NOTHING TO DO WITH IT,Good,Excellent,4,5,1.5
23800330,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800330.WAV,IT WAS PROBABLY ABOUT FIVE O'CLOCK IN THE MORNING,Good,Excellent,4,5,1.5
23800338,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800338.WAV,THIS IS NO FANCY SKETCH BUT THE TRUTH,Excellent,Good,5,4,1.5
23800352,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800352.WAV,SHE WAS LARGE AND SHE WAS KIND,Good,Average,4,3,1.5
23800363,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800363.WAV,THUS FAR THEREFORE ALL WAS WELL,Good,Excellent,4,5,1.5
23800368,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2380/023800368.WAV,THE HOUSE WAS VERY STILL,Excellent,Good,5,4,1.5
24020047,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020047.WAV,ARE YOU GOING TO HAVE ANOTHER DRINK,Excellent,Good,5,4,1.5
24020051,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020051.WAV,AS OF MONDAY MORNING THE POST IS STILL UP,Good,Average,4,3,1.5
24020053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020053.WAV,THAT'S A LONG WAY TO RUN,Excellent,Good,5,4,1.5
24020069,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020069.WAV,THERE WAS NO REQUEST MADE FOR THE GUARD TODAY,Good,Average,4,3,1.5
24020084,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020084.WAV,HE'S HONEST TO BE THE BONE,Excellent,Good,5,4,1.5
24020142,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020142.WAV,INTERESTED IN LEARNING MORE ABOUT THE EVENTS I PRODUCE,Excellent,Good,5,4,1.5
24020158,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020158.WAV,WELL TIME FOR ME TO GO TO SLEEP,Excellent,Good,5,4,1.5
24020175,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020175.WAV,ALCOHOL IS ALWAYS THE ANSWER,Excellent,Good,5,4,1.5
24020176,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020176.WAV,PUMPED FOR THE RETURN OF THE KING TODAY,Excellent,Good,5,4,1.5
24020205,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020205.WAV,IT SHOULD BE A GOOD NIGHT,Excellent,Good,5,4,1.5
24020233,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020233.WAV,SO THIS SEEMS LIKE A PRETTY BIG DEAL,Excellent,Good,5,4,1.5
24020238,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020238.WAV,SEE ALL I HAD TO DO WAS COMPLAIN,Excellent,Good,5,4,1.5
24020253,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020253.WAV,SPIRITUAL FORMATION IS NOT SOMETHING WE MASTER,Good,Excellent,4,5,1.5
24020256,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020256.WAV,WINNING IS SO MUCH FUN,Excellent,Good,5,4,1.5
24020260,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020260.WAV,BLESS SUGAR RAY AND HIS FAMILY,Excellent,Good,5,4,1.5
24020265,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020265.WAV,HANGING OUT AT THE BEACH,Excellent,Good,5,4,1.5
24020291,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020291.WAV,THE MOST BEAUTIFUL WOMAN IN THE UNIVERSE,Good,Average,4,3,1.5
24020321,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020321.WAV,IT IS NOW TWO O'CLOCK,Excellent,Good,5,4,1.5
24020328,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020328.WAV,HE WAS TWENTY WHEN HE LEARNED THE TRUTH ABOUT HIMSELF,Excellent,Good,5,4,1.5
24020337,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2402/024020337.WAV,I WISH YOU TO TAKE CARE OF THESE TWO LETTERS,Excellent,Good,5,4,1.5
24270011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270011.WAV,MORE SNOW WAS IN THE FORECAST FOR MONDAY NIGHT,Good,Average,4,3,1.5
24270019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270019.WAV,IN THIS CASE IT'S NOT NECESSARY,Good,Excellent,4,5,1.5
24270028,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270028.WAV,TODAY THEY ARE MORE DYNAMIC AND MORE HUMANE,Good,Excellent,4,5,1.5
24270051,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270051.WAV,OTHERS ARE NOT QUITE SO SURE HOWEVER,Good,Average,4,3,1.5
24270053,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270053.WAV,THEY ARE SO DEEP IN TALENT,Good,Excellent,4,5,1.5
24270057,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270057.WAV,EACH TEAM STARTS AT THE SAME TIME,Good,Excellent,4,5,1.5
24270077,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270077.WAV,BUT I SAW IT AGAIN,Excellent,Good,5,4,1.5
24270127,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270127.WAV,WE WERE TALKING ABOUT SOCCER,Excellent,Good,5,4,1.5
24270155,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270155.WAV,BACK AND AT JUST THE RIGHT TIME,Good,Average,4,3,1.5
24270168,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270168.WAV,WHAT DO YOU THINK THOSE ARE,Excellent,Good,5,4,1.5
24270176,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270176.WAV,STILL WAITING FOR IT TO HAPPEN,Excellent,Good,5,4,1.5
24270178,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270178.WAV,LOOKS TO BE WORTH THE WAIT,Good,Average,4,3,1.5
24270183,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270183.WAV,FEELS SO GOOD TO BE BACK TOGETHER,Good,Average,4,3,1.5
24270197,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270197.WAV,LISTEN TO IT IN ALL ITS GLORY,Good,Average,4,3,1.5
24270206,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270206.WAV,MASKS ARE PART OF UNIFORM,Good,Average,4,3,1.5
24270245,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270245.WAV,WHEN IS IT TIME TO TALK ABOUT GUNS,Good,Excellent,4,5,1.5
24270270,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270270.WAV,THIS IS NOT A NICE STORY IT'S TRUE,Excellent,Good,5,4,1.5
24270292,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270292.WAV,WE SHOULD TOTALLY GO FOR A WALK,Excellent,Good,5,4,1.5
24270313,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270313.WAV,BUT THEY MUST DO IT,Excellent,Good,5,4,1.5
24270336,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2427/024270336.WAV,AND NOW IT'S MY TURN,Excellent,Good,5,4,1.5
24300001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300001.WAV,THERE MAY BE A WAY TO CHANGE ALL THAT,Excellent,Good,5,4,1.5
24300052,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300052.WAV,NOW HE'S OPEN HE CAN SELL IT TO YOU,Good,Excellent,4,5,1.5
24300061,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300061.WAV,IT WAS A NEW MARKET,Excellent,Good,5,4,1.5
24300063,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300063.WAV,COULD YOU PUT HIM ON THE BOARD,Excellent,Good,5,4,1.5
24300065,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300065.WAV,HE WAS NOT SUPPORTED BY THE PARTY THERE,Good,Average,4,3,1.5
24300068,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300068.WAV,SO THEY HAVE TO GO WITH MORE SOPHISTICATE POSITIONING,Good,Average,4,3,1.5
24300080,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300080.WAV,BUT IS NOT NOW,Good,Excellent,4,5,1.5
24300082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300082.WAV,NOW BECAUSE OF DRAGONS LOOK WHERE HE IS TODAY,Good,Excellent,4,5,1.5
24300093,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300093.WAV,THERE IS ALWAYS THE QUESTION OF WHAT WILL FOLLOW,Good,Excellent,4,5,1.5
24300099,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300099.WAV,THE ECONOMY IS FAR FROM SOUND,Good,Average,4,3,1.5
24300118,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300118.WAV,KEEP IN TOUCH HAVE A GREAT WEEKEND,Excellent,Good,5,4,1.5
24300131,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300131.WAV,I MEAN IT WAS THE LAST SUPPER,Good,Excellent,4,5,1.5
24300132,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300132.WAV,WELL THANKS FOR THE CONSIDERATION,Excellent,Good,5,4,1.5
24300135,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300135.WAV,HE ALWAYS KNOWS HOW TO MAKE ME FEEL BETTER,Good,Average,4,3,1.5
24300189,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300189.WAV,IT'S WEDNESDAY YOU KNOW THE DRILL,Good,Excellent,4,5,1.5
24300221,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER2430/024300221.WAV,ENOUGH OF THE TIME LOOP,Excellent,Good,5,4,1.5
