audio_path,transcript,target_phonemes,chosen,rejected,dpo_weight,flip_target
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490126.WAV,THEN THEY LET HER BE,ð ɛ n ð eɪ l ɛ t h ɚ b i,"Accuracy: Excellent
Fluency: Good
Prosody: Average
Words: THEN/Excellent THEY/Excellent LET/Excellent HER/Excellent BE/Excellent
Phonemes: ð/Excellent ɛ/Excellent n/Excellent ð/Excellent eɪ/Excellent l/Excellent ɛ/Excellent t/Excellent h/Excellent ɚ/Excellent b/Excellent i/Good","Accuracy: Good
Fluency: Good
Prosody: Average
Words: THEN/Excellent THEY/Excellent LET/Excellent HER/Excellent BE/Excellent
Phonemes: ð/Excellent ɛ/Excellent n/Excellent ð/Excellent eɪ/Excellent l/Excellent ɛ/Excellent t/Excellent h/Excellent ɚ/Excellent b/Excellent i/Good",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490127.WAV,MANY HAD COME ONLY FOR THAT DAY,m ɛ n i h æ d k ə m oʊ n l i f ɔ ɹ ð æ t d eɪ,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: MANY/Excellent HAD/Excellent COME/Excellent ONLY/Excellent FOR/Excellent THAT/Excellent DAY/Excellent
Phonemes: m/Excellent ɛ/Excellent n/Excellent i/Excellent h/Excellent æ/Excellent d/Excellent k/Excellent ə/Excellent m/Good oʊ/Good n/Excellent l/Excellent i/Excellent f/Excellent ɔ/Excellent ɹ/Excellent ð/Excellent æ/Excellent t/Excellent d/Excellent eɪ/Excellent","Accuracy: Average
Fluency: Good
Prosody: Good
Words: MANY/Excellent HAD/Excellent COME/Excellent ONLY/Excellent FOR/Excellent THAT/Excellent DAY/Excellent
Phonemes: m/Excellent ɛ/Excellent n/Excellent i/Excellent h/Excellent æ/Excellent d/Excellent k/Excellent ə/Excellent m/Good oʊ/Good n/Excellent l/Excellent i/Excellent f/Excellent ɔ/Excellent ɹ/Excellent ð/Excellent æ/Excellent t/Excellent d/Excellent eɪ/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490130.WAV,BUT WAS THAT ALL,b ə t w ə z ð æ t ɔ l,"Accuracy: Good
Fluency: Good
Prosody: Average
Words: BUT/Excellent WAS/Excellent THAT/Excellent ALL/Bad
Phonemes: b/Excellent ə/Excellent t/Excellent w/Excellent ə/Excellent z/Excellent ð/Excellent æ/Excellent t/Excellent ɔ/Good l/Average","Accuracy: Good
Fluency: Good
Prosody: Average
Words: BUT/Good WAS/Good THAT/Good ALL/Good
Phonemes: b/Excellent ə/Excellent t/Excellent w/Excellent ə/Excellent z/Excellent ð/Excellent æ/Excellent t/Excellent ɔ/Good l/Average",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490138.WAV,BUT WE WHERE TEAR THE READY,b ə t w i w ɛ ɹ t ɛ ɹ ð ə ɹ ɛ d i,"Accuracy: Good
Fluency: Good
Prosody: Average
Words: BUT/Excellent WE/Excellent WHERE/Excellent TEAR/Excellent THE/Excellent READY/Excellent
Phonemes: b/Excellent ə/Good t/Excellent w/Excellent i/Excellent w/Excellent ɛ/Good ɹ/Good t/Excellent ɛ/Good ɹ/Good ð/Excellent ə/Excellent ɹ/Excellent ɛ/Excellent d/Excellent i/Excellent","Accuracy: Good
Fluency: Good
Prosody: Average
Words: BUT/Excellent WE/Excellent WHERE/Excellent TEAR/Excellent THE/Excellent READY/Excellent
Phonemes: b/Good ə/Excellent t/Good w/Good i/Good w/Good ɛ/Excellent ɹ/Excellent t/Good ɛ/Average ɹ/Excellent ð/Good ə/Good ɹ/Good ɛ/Good d/Good i/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490140.WAV,WHAT ARE YOU DOING WITH HIM,w ə t ɑ j u d uː ɪ ŋ w ɪ ð h ɪ m,"Accuracy: Good
Fluency: Good
Prosody: Average
Words: WHAT/Excellent ARE/Excellent YOU/Bad DOING/Excellent WITH/Excellent HIM/Excellent
Phonemes: w/Excellent ə/Excellent t/Excellent ɑ/Excellent j/Excellent u/Average d/Excellent uː/Excellent ɪ/Excellent ŋ/Excellent w/Excellent ɪ/Excellent ð/Good h/Excellent ɪ/Excellent m/Good","Accuracy: Good
Fluency: Good
Prosody: Average
Words: WHAT/Excellent ARE/Excellent YOU/Bad DOING/Excellent WITH/Excellent HIM/Excellent
Phonemes: w/Good ə/Good t/Good ɑ/Good j/Good u/Bad d/Good uː/Good ɪ/Good ŋ/Good w/Good ɪ/Good ð/Average h/Good ɪ/Good m/Average",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490142.WAV,IT IS A LONG STORY,ɪ t ɪ z ə l ə ŋ s t ɔː ɹ i,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: IT/Excellent IS/Excellent A/Bad LONG/Excellent STORY/Excellent
Phonemes: ɪ/Good t/Excellent ɪ/Good z/Excellent ə/Worst l/Excellent ə/Good ŋ/Excellent s/Excellent t/Excellent ɔː/Excellent ɹ/Excellent i/Excellent","Accuracy: Average
Fluency: Good
Prosody: Good
Words: IT/Excellent IS/Excellent A/Bad LONG/Excellent STORY/Excellent
Phonemes: ɪ/Good t/Excellent ɪ/Good z/Excellent ə/Worst l/Excellent ə/Good ŋ/Excellent s/Excellent t/Excellent ɔː/Excellent ɹ/Excellent i/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490166.WAV,WHAT WORLD SHE HAVE HAD OF HIM,w ə t w ɚ l d ʃ i h æ v h æ d ə v h ɪ m,"Accuracy: Poor
Fluency: Average
Prosody: Average
Words: WHAT/Excellent WORLD/Average SHE/Excellent HAVE/Excellent HAD/Bad OF/Good HIM/Excellent
Phonemes: w/Excellent ə/Excellent t/Excellent w/Excellent ɚ/Excellent l/Bad d/Excellent ʃ/Excellent i/Excellent h/Excellent æ/Excellent v/Excellent h/Excellent æ/Worst d/Excellent ə/Excellent v/Bad h/Excellent ɪ/Excellent m/Good","Accuracy: Poor
Fluency: Bad
Prosody: Average
Words: WHAT/Excellent WORLD/Average SHE/Excellent HAVE/Excellent HAD/Bad OF/Good HIM/Excellent
Phonemes: w/Excellent ə/Excellent t/Excellent w/Excellent ɚ/Excellent l/Bad d/Excellent ʃ/Excellent i/Excellent h/Excellent æ/Excellent v/Excellent h/Excellent æ/Worst d/Excellent ə/Excellent v/Bad h/Excellent ɪ/Excellent m/Good",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490168.WAV,BUT I SEE HIM,b ə t aɪ s i h ɪ m,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: BUT/Excellent I/Excellent SEE/Average HIM/Excellent
Phonemes: b/Good ə/Excellent t/Excellent aɪ/Excellent s/Good i/Good h/Excellent ɪ/Excellent m/Good","Accuracy: Good
Fluency: Good
Prosody: Average
Words: BUT/Excellent I/Excellent SEE/Average HIM/Excellent
Phonemes: b/Good ə/Excellent t/Excellent aɪ/Excellent s/Good i/Good h/Excellent ɪ/Excellent m/Good",1.0,pros
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3049/030490170.WAV,IT WAS A DRINKING GLASS,ɪ t w ə z ə d ɹ ɪ ŋ k ɪ ŋ ɡ l ɑ s,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: IT/Excellent WAS/Excellent A/Excellent DRINKING/Excellent GLASS/Excellent
Phonemes: ɪ/Excellent t/Excellent w/Excellent ə/Excellent z/Excellent ə/Good d/Excellent ɹ/Excellent ɪ/Excellent ŋ/Excellent k/Excellent ɪ/Excellent ŋ/Excellent ɡ/Excellent l/Excellent ɑ/Excellent s/Excellent","Accuracy: Average
Fluency: Good
Prosody: Good
Words: IT/Excellent WAS/Excellent A/Excellent DRINKING/Excellent GLASS/Excellent
Phonemes: ɪ/Excellent t/Excellent w/Excellent ə/Excellent z/Excellent ə/Good d/Excellent ɹ/Excellent ɪ/Excellent ŋ/Excellent k/Excellent ɪ/Excellent ŋ/Excellent ɡ/Excellent l/Excellent ɑ/Excellent s/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680003.WAV,WE HAVE TO BEGIN ARE OVER AGAIN,w i h æ v t u b ɪ ɡ ɪ n ɑ oʊ v ɚ ə ɡ ɛ n,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: WE/Excellent HAVE/Excellent TO/Excellent BEGIN/Excellent ARE/Excellent OVER/Excellent AGAIN/Average
Phonemes: w/Excellent i/Excellent h/Excellent æ/Excellent v/Good t/Excellent u/Good b/Excellent ɪ/Excellent ɡ/Excellent ɪ/Excellent n/Excellent ɑ/Excellent oʊ/Excellent v/Good ɚ/Excellent ə/Average ɡ/Excellent ɛ/Average n/Good","Accuracy: Good
Fluency: Average
Prosody: Good
Words: WE/Excellent HAVE/Excellent TO/Excellent BEGIN/Excellent ARE/Excellent OVER/Excellent AGAIN/Average
Phonemes: w/Excellent i/Excellent h/Excellent æ/Excellent v/Good t/Excellent u/Good b/Excellent ɪ/Excellent ɡ/Excellent ɪ/Excellent n/Excellent ɑ/Excellent oʊ/Excellent v/Good ɚ/Excellent ə/Average ɡ/Excellent ɛ/Average n/Good",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680005.WAV,I KNOW HOW GOOD YOUR ARE TO ME,aɪ n oʊ h aʊ ɡ ʊ d j ʊ ə ɑ t u m i,"Accuracy: Good
Fluency: Good
Prosody: Average
Words: I/Excellent KNOW/Excellent HOW/Good GOOD/Excellent YOUR/Excellent ARE/Excellent TO/Excellent ME/Excellent
Phonemes: aɪ/Excellent n/Excellent oʊ/Excellent h/Excellent aʊ/Average ɡ/Excellent ʊ/Excellent d/Excellent j/Excellent ʊ/Excellent ə/Excellent ɑ/Excellent t/Excellent u/Good m/Excellent i/Excellent","Accuracy: Good
Fluency: Good
Prosody: Average
Words: I/Good KNOW/Good HOW/Excellent GOOD/Good YOUR/Good ARE/Good TO/Good ME/Good
Phonemes: aɪ/Excellent n/Excellent oʊ/Excellent h/Excellent aʊ/Average ɡ/Excellent ʊ/Excellent d/Excellent j/Excellent ʊ/Excellent ə/Excellent ɑ/Excellent t/Excellent u/Good m/Excellent i/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680009.WAV,DO YOU CARE FOR BOOKS,d ʊ j u k ɛ ɹ f ɔ b ʊ k s,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: DO/Excellent YOU/Excellent CARE/Excellent FOR/Excellent BOOKS/Good
Phonemes: d/Excellent ʊ/Average j/Excellent u/Good k/Excellent ɛ/Excellent ɹ/Excellent f/Excellent ɔ/Excellent b/Excellent ʊ/Good k/Excellent s/Average","Accuracy: Good
Fluency: Good
Prosody: Good
Words: DO/Excellent YOU/Excellent CARE/Excellent FOR/Excellent BOOKS/Good
Phonemes: d/Good ʊ/Bad j/Good u/Average k/Good ɛ/Good ɹ/Good f/Good ɔ/Good b/Good ʊ/Excellent k/Good s/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680016.WAV,WHAT WAS MY GOOD NAME TO ME,w ə t w ə z m aɪ ɡ ʊ d n eɪ m t u m i,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: WHAT/Excellent WAS/Excellent MY/Excellent GOOD/Excellent NAME/Excellent TO/Excellent ME/Excellent
Phonemes: w/Excellent ə/Good t/Excellent w/Excellent ə/Excellent z/Excellent m/Excellent aɪ/Excellent ɡ/Excellent ʊ/Excellent d/Excellent n/Excellent eɪ/Excellent m/Excellent t/Excellent u/Good m/Excellent i/Excellent","Accuracy: Average
Fluency: Good
Prosody: Good
Words: WHAT/Excellent WAS/Excellent MY/Excellent GOOD/Excellent NAME/Excellent TO/Excellent ME/Excellent
Phonemes: w/Excellent ə/Good t/Excellent w/Excellent ə/Excellent z/Excellent m/Excellent aɪ/Excellent ɡ/Excellent ʊ/Excellent d/Excellent n/Excellent eɪ/Excellent m/Excellent t/Excellent u/Good m/Excellent i/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680027.WAV,IT WAS NOT TO BE DONE,ɪ t w ə z n ə t t u b i d ə n,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: IT/Excellent WAS/Excellent NOT/Excellent TO/Excellent BE/Excellent DONE/Excellent
Phonemes: ɪ/Excellent t/Excellent w/Excellent ə/Excellent z/Good n/Excellent ə/Excellent t/Excellent t/Excellent u/Good b/Excellent i/Excellent d/Excellent ə/Good n/Good","Accuracy: Good
Fluency: Good
Prosody: Good
Words: IT/Excellent WAS/Excellent NOT/Excellent TO/Excellent BE/Excellent DONE/Excellent
Phonemes: ɪ/Good t/Good w/Good ə/Good z/Average n/Good ə/Good t/Good t/Good u/Excellent b/Good i/Good d/Good ə/Average n/Excellent",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680034.WAV,WHO WAS THE BOY,h u w ə z ð ə b ɔɪ,"Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: WHO/Excellent WAS/Excellent THE/Excellent BOY/Excellent
Phonemes: h/Excellent u/Excellent w/Excellent ə/Excellent z/Good ð/Excellent ə/Excellent b/Excellent ɔɪ/Excellent","Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: WHO/Excellent WAS/Excellent THE/Excellent BOY/Excellent
Phonemes: h/Good u/Good w/Good ə/Good z/Excellent ð/Good ə/Good b/Good ɔɪ/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680037.WAV,LET HIM COME HERE,l ɛ t h ɪ m k ə m h ɪ ə,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: LET/Excellent HIM/Excellent COME/Excellent HERE/Excellent
Phonemes: l/Excellent ɛ/Excellent t/Excellent h/Excellent ɪ/Excellent m/Excellent k/Excellent ə/Excellent m/Excellent h/Excellent ɪ/Excellent ə/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: LET/Good HIM/Good COME/Good HERE/Good
Phonemes: l/Excellent ɛ/Excellent t/Excellent h/Excellent ɪ/Excellent m/Excellent k/Excellent ə/Excellent m/Excellent h/Excellent ɪ/Excellent ə/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680045.WAV,AND THESE WASH NO ONE THERE,æ n d ð i z w ə ʃ n oʊ w ə n ð ɛ ɹ,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: AND/Excellent THESE/Excellent WASH/Excellent NO/Excellent ONE/Excellent THERE/Excellent
Phonemes: æ/Excellent n/Excellent d/Excellent ð/Good i/Good z/Good w/Excellent ə/Excellent ʃ/Good n/Excellent oʊ/Excellent w/Excellent ə/Excellent n/Excellent ð/Excellent ɛ/Excellent ɹ/Excellent","Accuracy: Excellent
Fluency: Good
Prosody: Good
Words: AND/Excellent THESE/Excellent WASH/Excellent NO/Excellent ONE/Excellent THERE/Excellent
Phonemes: æ/Excellent n/Excellent d/Excellent ð/Good i/Good z/Good w/Excellent ə/Excellent ʃ/Good n/Excellent oʊ/Excellent w/Excellent ə/Excellent n/Excellent ð/Excellent ɛ/Excellent ɹ/Excellent",1.0,acc
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680054.WAV,BUT WHAT DOES SHE WANT HERE,b ə t w ə t d ə z ʃ i w ɑ n t h ɪ ə,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: BUT/Excellent WHAT/Excellent DOES/Excellent SHE/Excellent WANT/Excellent HERE/Excellent
Phonemes: b/Excellent ə/Excellent t/Excellent w/Excellent ə/Excellent t/Excellent d/Excellent ə/Excellent z/Excellent ʃ/Excellent i/Excellent w/Excellent ɑ/Excellent n/Excellent t/Excellent h/Excellent ɪ/Excellent ə/Excellent","Accuracy: Good
Fluency: Good
Prosody: Excellent
Words: BUT/Excellent WHAT/Excellent DOES/Excellent SHE/Excellent WANT/Excellent HERE/Excellent
Phonemes: b/Excellent ə/Excellent t/Excellent w/Excellent ə/Excellent t/Excellent d/Excellent ə/Excellent z/Excellent ʃ/Excellent i/Excellent w/Excellent ɑ/Excellent n/Excellent t/Excellent h/Excellent ɪ/Excellent ə/Excellent",1.0,pros
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680056.WAV,HOW WOULD IT BE THEN,h aʊ w ʊ d ɪ t b i ð ɛ n,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: HOW/Excellent WOULD/Excellent IT/Excellent BE/Excellent THEN/Excellent
Phonemes: h/Excellent aʊ/Excellent w/Excellent ʊ/Excellent d/Excellent ɪ/Excellent t/Excellent b/Excellent i/Excellent ð/Excellent ɛ/Excellent n/Excellent","Accuracy: Good
Fluency: Good
Prosody: Excellent
Words: HOW/Excellent WOULD/Excellent IT/Excellent BE/Excellent THEN/Excellent
Phonemes: h/Excellent aʊ/Excellent w/Excellent ʊ/Excellent d/Excellent ɪ/Excellent t/Excellent b/Excellent i/Excellent ð/Excellent ɛ/Excellent n/Excellent",1.0,pros
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680072.WAV,AFTER THAT YOU MAY GO,ɑː f t ə ð æ t j u m eɪ ɡ oʊ,"Accuracy: Good
Fluency: Good
Prosody: Average
Words: AFTER/Excellent THAT/Excellent YOU/Excellent MAY/Excellent GO/Excellent
Phonemes: ɑː/Excellent f/Excellent t/Excellent ə/Excellent ð/Good æ/Excellent t/Excellent j/Excellent u/Excellent m/Excellent eɪ/Excellent ɡ/Excellent oʊ/Good","Accuracy: Good
Fluency: Good
Prosody: Average
Words: AFTER/Good THAT/Good YOU/Good MAY/Good GO/Good
Phonemes: ɑː/Excellent f/Excellent t/Excellent ə/Excellent ð/Good æ/Excellent t/Excellent j/Excellent u/Excellent m/Excellent eɪ/Excellent ɡ/Excellent oʊ/Good",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680075.WAV,IT WAS AFTER BREAKFAST,ɪ t w ə z ɑː f t ə b ɹ ɛ k f ə s t,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: IT/Excellent WAS/Excellent AFTER/Excellent BREAKFAST/Excellent
Phonemes: ɪ/Excellent t/Excellent w/Excellent ə/Excellent z/Good ɑː/Excellent f/Excellent t/Excellent ə/Excellent b/Excellent ɹ/Excellent ɛ/Excellent k/Excellent f/Excellent ə/Excellent s/Excellent t/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: IT/Excellent WAS/Excellent AFTER/Excellent BREAKFAST/Excellent
Phonemes: ɪ/Excellent t/Excellent w/Excellent ə/Excellent z/Good ɑː/Excellent f/Excellent t/Excellent ə/Excellent b/Excellent ɹ/Excellent ɛ/Excellent k/Excellent f/Excellent ə/Excellent s/Excellent t/Excellent",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680090.WAV,THERE IS SO MUCH IN A NAME,ð ɛ ɹ ɪ z s oʊ m ə tʃ ɪ n ə n eɪ m,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: THERE/Excellent IS/Excellent SO/Excellent MUCH/Excellent IN/Excellent A/Good NAME/Excellent
Phonemes: ð/Excellent ɛ/Excellent ɹ/Excellent ɪ/Excellent z/Excellent s/Excellent oʊ/Excellent m/Excellent ə/Excellent tʃ/Good ɪ/Excellent n/Excellent ə/Average n/Excellent eɪ/Excellent m/Good","Accuracy: Good
Fluency: Average
Prosody: Good
Words: THERE/Excellent IS/Excellent SO/Excellent MUCH/Excellent IN/Excellent A/Good NAME/Excellent
Phonemes: ð/Excellent ɛ/Excellent ɹ/Excellent ɪ/Excellent z/Excellent s/Excellent oʊ/Excellent m/Excellent ə/Excellent tʃ/Good ɪ/Excellent n/Excellent ə/Average n/Excellent eɪ/Excellent m/Good",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680092.WAV,IT WAS TOO BEAUTIFUL,ɪ t w ə z t u b j uː t ɪ f l,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: IT/Excellent WAS/Excellent TOO/Excellent BEAUTIFUL/Excellent
Phonemes: ɪ/Excellent t/Excellent w/Excellent ə/Excellent z/Good t/Excellent u/Good b/Excellent j/Excellent uː/Excellent t/Excellent ɪ/Excellent f/Excellent l/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: IT/Excellent WAS/Excellent TOO/Excellent BEAUTIFUL/Excellent
Phonemes: ɪ/Good t/Good w/Good ə/Good z/Average t/Good u/Excellent b/Good j/Good uː/Good t/Good ɪ/Good f/Good l/Good",1.0,phone
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680097.WAV,SHE TURNED IT OVER,ʃ i t ɚ n d ɪ t oʊ v ɚ,"Accuracy: Good
Fluency: Good
Prosody: Average
Words: SHE/Excellent TURNED/Excellent IT/Excellent OVER/Excellent
Phonemes: ʃ/Excellent i/Good t/Excellent ɚ/Good n/Excellent d/Excellent ɪ/Excellent t/Excellent oʊ/Excellent v/Good ɚ/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Average
Words: SHE/Excellent TURNED/Excellent IT/Excellent OVER/Excellent
Phonemes: ʃ/Excellent i/Good t/Excellent ɚ/Good n/Excellent d/Excellent ɪ/Excellent t/Excellent oʊ/Excellent v/Good ɚ/Excellent",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680105.WAV,NO TEETH WERE THERE,n oʊ t i θ w ɚ ð ɛ ɹ,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: NO/Excellent TEETH/Bad WERE/Excellent THERE/Excellent
Phonemes: n/Excellent oʊ/Excellent t/Excellent i/Average θ/Average w/Excellent ɚ/Excellent ð/Excellent ɛ/Excellent ɹ/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: NO/Good TEETH/Average WERE/Good THERE/Good
Phonemes: n/Excellent oʊ/Excellent t/Excellent i/Average θ/Average w/Excellent ɚ/Excellent ð/Excellent ɛ/Excellent ɹ/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680114.WAV,SHE LIKED WAKING ON HIM,ʃ i l aɪ k t w eɪ k ɪ ŋ ə n h ɪ m,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: SHE/Excellent LIKED/Excellent WAKING/Good ON/Excellent HIM/Excellent
Phonemes: ʃ/Excellent i/Excellent l/Excellent aɪ/Good k/Excellent t/Good w/Excellent eɪ/Average k/Excellent ɪ/Excellent ŋ/Excellent ə/Excellent n/Excellent h/Excellent ɪ/Excellent m/Excellent","Accuracy: Good
Fluency: Excellent
Prosody: Good
Words: SHE/Excellent LIKED/Excellent WAKING/Good ON/Excellent HIM/Excellent
Phonemes: ʃ/Excellent i/Excellent l/Excellent aɪ/Good k/Excellent t/Good w/Excellent eɪ/Average k/Excellent ɪ/Excellent ŋ/Excellent ə/Excellent n/Excellent h/Excellent ɪ/Excellent m/Excellent",1.0,flu
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680119.WAV,THEY MAKE ME SO HAPPY,ð eɪ m eɪ k m i s oʊ h æ p i,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: THEY/Excellent MAKE/Excellent ME/Excellent SO/Excellent HAPPY/Excellent
Phonemes: ð/Excellent eɪ/Good m/Excellent eɪ/Average k/Excellent m/Excellent i/Good s/Excellent oʊ/Excellent h/Excellent æ/Excellent p/Excellent i/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: THEY/Good MAKE/Good ME/Good SO/Good HAPPY/Good
Phonemes: ð/Excellent eɪ/Good m/Excellent eɪ/Average k/Excellent m/Excellent i/Good s/Excellent oʊ/Excellent h/Excellent æ/Excellent p/Excellent i/Excellent",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680140.WAV,I KNOW IT ALL,aɪ n oʊ ɪ t ɔ l,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: I/Excellent KNOW/Excellent IT/Excellent ALL/Excellent
Phonemes: aɪ/Excellent n/Excellent oʊ/Excellent ɪ/Excellent t/Excellent ɔ/Excellent l/Good","Accuracy: Good
Fluency: Good
Prosody: Good
Words: I/Good KNOW/Good IT/Good ALL/Good
Phonemes: aɪ/Excellent n/Excellent oʊ/Excellent ɪ/Excellent t/Excellent ɔ/Excellent l/Good",1.0,word
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3068/030680162.WAV,GET ON WITH YOUR BREAKFAST,ɡ ɛ t ə n w ɪ ð j ʊ ə b ɹ ɛ k f ə s t,"Accuracy: Good
Fluency: Good
Prosody: Average
Words: GET/Excellent ON/Excellent WITH/Excellent YOUR/Excellent BREAKFAST/Excellent
Phonemes: ɡ/Excellent ɛ/Excellent t/Excellent ə/Good n/Excellent w/Excellent ɪ/Excellent ð/Good j/Excellent ʊ/Good ə/Good b/Excellent ɹ/Excellent ɛ/Excellent k/Excellent f/Excellent ə/Excellent s/Excellent t/Excellent","Accuracy: Good
Fluency: Good
Prosody: Good
Words: GET/Excellent ON/Excellent WITH/Excellent YOUR/Excellent BREAKFAST/Excellent
Phonemes: ɡ/Excellent ɛ/Excellent t/Excellent ə/Good n/Excellent w/Excellent ɪ/Excellent ð/Good j/Excellent ʊ/Good ə/Good b/Excellent ɹ/Excellent ɛ/Excellent k/Excellent f/Excellent ə/Excellent s/Excellent t/Excellent",1.0,pros
/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER3083/030830001.WAV,TELL ME WHAT YOU WANT ME TO DO,t ɛ l m i w ə t j u w ɑ n t m i t u d ʊ,"Accuracy: Good
Fluency: Good
Prosody: Good
Words: TELL/Excellent ME/Excellent WHAT/Excellent YOU/Excellent WANT/Excellent ME/Excellent TO/Excellent DO/Excellent
Phonemes: t/Excellent ɛ/Excellent l/Excellent m/Excellent i/Good w/Excellent ə/Excellent t/Excellent j/Excellent u/Excellent w/Excellent ɑ/Excellent n/Excellent t/Good m/Excellent i/Excellent t/Excellent u/Good d/Excellent ʊ/Good","Accuracy: Good
Fluency: Good
Prosody: Excellent
Words: TELL/Excellent ME/Excellent WHAT/Excellent YOU/Excellent WANT/Excellent ME/Excellent TO/Excellent DO/Excellent
Phonemes: t/Excellent ɛ/Excellent l/Excellent m/Excellent i/Good w/Excellent ə/Excellent t/Excellent j/Excellent u/Excellent w/Excellent ɑ/Excellent n/Excellent t/Good m/Excellent i/Excellent t/Excellent u/Good d/Excellent ʊ/Good",1.0,pros
